TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,IP Address,TransactionDuration,AccountBalance,PreviousTransactionDate
TX000717,AC00219,194.29,1/23/2023 16:05,Credit,Seattle,160.65.101.37,10,2988.41,11/4/2024 8:08
TX000718,AC00416,28.73,10/31/2023 16:11,Debit,Kansas City,93.52.44.101,185,2712.96,11/4/2024 8:08
TX000719,AC00467,105.53,6/16/2023 16:36,Debit,Colorado Springs,53.131.194.183,88,1433.66,11/4/2024 8:10
TX000720,AC00465,737.34,3/20/2023 17:45,Debit,Miami,93.146.251.20,34,7336.56,11/4/2024 8:08
TX000721,AC00102,237.86,2/6/2023 17:48,Debit,Philadelphia,135.73.131.111,210,475.63,11/4/2024 8:10
TX000722,AC00119,409.61,7/26/2023 16:05,Debit,Kansas City,197.23.128.119,89,11698.15,11/4/2024 8:10
TX000723,AC00418,75.53,8/21/2023 17:36,Credit,Fresno,54.252.249.33,157,1034.35,11/4/2024 8:07
TX000724,AC00237,72.75,5/1/2023 16:30,Debit,Phoenix,105.136.156.29,15,12042.79,11/4/2024 8:07
TX000725,AC00279,39.11,9/1/2023 18:05,Debit,Columbus,196.121.240.10,143,518.54,11/4/2024 8:08
TX000726,AC00067,1309.79,3/6/2023 16:33,Debit,San Francisco,3.200.166.167,139,1258.93,11/4/2024 8:11
TX000727,AC00043,729.38,11/14/2023 17:23,Debit,Los Angeles,99.205.173.118,90,9127.65,11/4/2024 8:08
TX000728,AC00012,137.49,7/26/2023 16:54,Debit,Fort Worth,42.61.10.112,50,4471.05,11/4/2024 8:07
TX000729,AC00244,504.71,4/10/2023 18:27,Debit,Detroit,24.148.92.177,61,6214.54,11/4/2024 8:08
TX000730,AC00395,371.47,5/30/2023 16:15,Credit,Milwaukee,32.71.250.58,58,1187.04,11/4/2024 8:07
TX000731,AC00253,430.35,2/20/2023 17:23,Debit,Charlotte,217.233.219.196,205,354.9,11/4/2024 8:10
TX000732,AC00394,230.32,5/15/2023 18:15,Debit,Las Vegas,49.174.157.140,56,791.46,11/4/2024 8:08
TX000733,AC00457,121.71,9/5/2023 17:02,Debit,Chicago,77.208.193.198,140,5878.89,11/4/2024 8:11
TX000734,AC00046,98.87,1/3/2023 17:51,Debit,Detroit,219.31.152.129,179,533.2,11/4/2024 8:06
TX000735,AC00011,117.55,5/19/2023 16:35,Debit,Fresno,4.101.189.38,35,897.94,11/4/2024 8:11
TX000736,AC00045,244.64,2/21/2023 18:41,Debit,Tucson,66.255.7.16,103,9159.56,11/4/2024 8:06
TX000737,AC00181,321.93,12/4/2023 18:27,Debit,Nashville,45.241.13.208,12,4392.73,11/4/2024 8:07
TX000738,AC00149,1092.73,1/23/2023 17:24,Debit,Columbus,56.89.80.133,11,1390.98,11/4/2024 8:07
TX000739,AC00288,283.23,2/6/2023 16:48,Debit,El Paso,146.69.70.214,98,2008.77,11/4/2024 8:07
TX000740,AC00014,346.65,1/1/2024 16:17,Debit,Washington,43.98.242.106,60,6356.96,11/4/2024 8:06
TX000741,AC00153,381.62,1/27/2023 16:40,Debit,Las Vegas,187.223.139.194,164,6009.12,11/4/2024 8:11
TX000742,AC00164,388.65,2/21/2023 16:02,Debit,Oklahoma City,40.244.94.218,43,7896.85,11/4/2024 8:08
TX000743,AC00159,29.22,7/6/2023 18:16,Debit,San Antonio,44.67.137.125,151,1649.43,11/4/2024 8:09
TX000744,AC00360,46.75,7/31/2023 17:37,Debit,Colorado Springs,196.244.194.198,150,2840.43,11/4/2024 8:09
TX000745,AC00326,348.64,6/9/2023 17:12,Debit,San Jose,134.222.122.238,128,3274.96,11/4/2024 8:11
TX000746,AC00110,319.17,1/11/2023 16:58,Debit,Tucson,7.28.148.225,81,6501.56,11/4/2024 8:08
TX000747,AC00110,73.95,11/3/2023 16:39,Debit,Kansas City,6.204.110.7,76,363.92,11/4/2024 8:07
TX000748,AC00257,389.63,2/16/2023 16:20,Debit,Mesa,155.140.33.42,99,9748.48,11/4/2024 8:08
TX000749,AC00145,217.61,3/16/2023 17:36,Debit,Chicago,216.32.4.105,45,1404.53,11/4/2024 8:10
TX000750,AC00455,199.84,1/16/2023 16:01,Debit,Dallas,48.19.99.211,150,706.44,11/4/2024 8:09
TX000751,AC00282,56.35,2/9/2023 16:09,Debit,Charlotte,166.79.195.157,75,5095.73,11/4/2024 8:07
TX000752,AC00045,248.95,6/16/2023 16:19,Credit,San Francisco,38.210.156.148,29,3059.79,11/4/2024 8:09
TX000753,AC00390,142.58,6/19/2023 16:20,Debit,San Antonio,139.23.212.102,145,7844.23,11/4/2024 8:06
TX000754,AC00032,1020.73,7/24/2023 16:42,Debit,Fort Worth,166.79.195.157,87,1119.61,11/4/2024 8:11
TX000755,AC00153,84.34,6/8/2023 16:27,Debit,Memphis,200.136.146.93,248,5313.97,11/4/2024 8:09
TX000756,AC00460,1607.55,9/7/2023 16:27,Debit,Phoenix,94.37.250.128,156,6227.99,11/4/2024 8:07
TX000757,AC00154,333.78,11/30/2023 17:53,Debit,San Diego,49.31.186.82,98,6810.94,11/4/2024 8:07
TX000758,AC00190,332.59,7/13/2023 17:50,Debit,San Antonio,166.41.54.117,143,1457.07,11/4/2024 8:09
TX000759,AC00156,236.81,10/26/2023 16:59,Debit,Oklahoma City,189.168.172.41,15,813.68,11/4/2024 8:07
TX000760,AC00005,417.8,6/26/2023 16:21,Credit,Philadelphia,49.31.186.82,130,1518.82,11/4/2024 8:09
TX000761,AC00126,319.27,8/7/2023 16:54,Debit,San Antonio,211.97.88.141,150,10269.78,11/4/2024 8:12
TX000762,AC00201,384.1,5/24/2023 18:32,Debit,Detroit,199.103.32.145,172,672.79,11/4/2024 8:11
TX000763,AC00165,820.62,3/3/2023 17:18,Credit,Fresno,47.82.77.181,158,6024.8,11/4/2024 8:07
TX000764,AC00420,474.77,12/25/2023 16:28,Credit,Indianapolis,104.155.121.252,50,2158.59,11/4/2024 8:08
TX000765,AC00329,542.72,9/4/2023 18:37,Credit,Indianapolis,34.86.220.205,92,6011.8,11/4/2024 8:08
TX000766,AC00037,79.8,12/22/2023 17:17,Debit,Fort Worth,189.198.67.252,76,6372.58,11/4/2024 8:06
TX000767,AC00293,46.24,3/13/2023 16:05,Debit,San Diego,80.155.14.197,52,2569.56,11/4/2024 8:07
TX000768,AC00481,327.8,11/23/2023 17:44,Debit,San Francisco,90.111.245.138,54,10585.48,11/4/2024 8:09
TX000769,AC00233,445.79,7/7/2023 17:19,Debit,Las Vegas,207.157.126.125,161,717.99,11/4/2024 8:12
TX000770,AC00235,55.89,8/17/2023 16:54,Debit,Fresno,175.230.206.232,150,3689.65,11/4/2024 8:11
TX000771,AC00324,158.41,2/9/2023 16:28,Debit,Sacramento,188.225.207.71,16,1512.16,11/4/2024 8:10
TX000772,AC00029,101.19,11/29/2023 18:38,Credit,Denver,80.155.14.197,75,14389.45,11/4/2024 8:09
TX000773,AC00093,827.14,1/17/2023 17:25,Debit,El Paso,215.97.143.157,265,9800.21,11/4/2024 8:08
TX000774,AC00141,61.97,5/22/2023 18:45,Debit,Phoenix,10.223.224.50,95,7014.69,11/4/2024 8:10
TX000775,AC00061,27.21,6/14/2023 16:34,Debit,San Jose,28.149.72.129,102,3520.61,11/4/2024 8:06
TX000776,AC00092,173.74,9/8/2023 17:48,Debit,Houston,161.177.41.214,64,4913.42,11/4/2024 8:11
TX000777,AC00354,176.11,8/10/2023 16:48,Debit,San Jose,86.220.59.252,105,9155.35,11/4/2024 8:10
TX000778,AC00358,88.4,11/10/2023 18:02,Debit,Fort Worth,112.196.12.19,174,2567.53,11/4/2024 8:09
TX000779,AC00078,567.92,6/20/2023 16:27,Debit,Columbus,213.207.62.176,14,3779.47,11/4/2024 8:12
TX000780,AC00013,138.11,12/11/2023 17:29,Credit,Phoenix,20.147.6.179,104,4177.65,11/4/2024 8:07
TX000781,AC00030,456.93,9/26/2023 16:18,Credit,Virginia Beach,214.67.148.245,193,7284.76,11/4/2024 8:09
TX000782,AC00074,101.42,4/25/2023 17:00,Debit,Atlanta,112.56.160.202,146,6530.59,11/4/2024 8:12
TX000783,AC00399,300.61,5/1/2023 17:21,Debit,El Paso,165.35.58.173,51,7895.54,11/4/2024 8:11
TX000784,AC00323,265.94,6/5/2023 16:11,Debit,Boston,106.244.1.47,132,6781.3,11/4/2024 8:06
TX000785,AC00107,345.54,1/24/2023 16:05,Debit,San Diego,215.97.143.157,50,2091.78,11/4/2024 8:11
TX000786,AC00211,411.52,1/10/2023 17:40,Debit,Los Angeles,52.1.78.30,88,11108.39,11/4/2024 8:09
TX000787,AC00297,111.21,8/21/2023 18:36,Debit,Portland,216.151.64.40,111,9088.36,11/4/2024 8:12
TX000788,AC00102,316.37,8/28/2023 17:34,Debit,Colorado Springs,218.83.2.94,86,4671.69,11/4/2024 8:08
TX000789,AC00196,260.63,12/20/2023 18:58,Debit,Fort Worth,36.13.239.172,142,7534.73,11/4/2024 8:08
TX000790,AC00342,92.36,3/27/2023 16:48,Debit,Dallas,3.200.166.167,144,6353.14,11/4/2024 8:07
TX000791,AC00027,262.06,9/11/2023 16:09,Debit,Oklahoma City,44.73.3.217,118,13587.52,11/4/2024 8:10
TX000792,AC00339,64.5,8/17/2023 18:32,Debit,Denver,18.72.115.111,230,1351.24,11/4/2024 8:08
TX000793,AC00468,253.55,1/11/2023 16:56,Debit,Jacksonville,41.82.55.163,85,2797.26,11/4/2024 8:09
TX000794,AC00262,408.28,3/15/2023 16:33,Credit,Nashville,142.148.226.178,125,1222.77,11/4/2024 8:10
TX000795,AC00425,175.94,6/5/2023 16:16,Debit,Indianapolis,47.167.178.158,89,3728.04,11/4/2024 8:07
TX000796,AC00161,199.47,8/14/2023 16:26,Debit,Detroit,82.88.241.226,142,6067.44,11/4/2024 8:07
TX000797,AC00417,51.07,1/23/2023 18:06,Debit,Dallas,162.198.218.92,133,4292.16,11/4/2024 8:12
TX000798,AC00208,435.86,12/29/2023 17:17,Debit,Jacksonville,147.125.143.41,134,3801.82,11/4/2024 8:09
TX000799,AC00304,74.73,1/30/2023 17:17,Credit,Jacksonville,92.180.81.50,162,6353.22,11/4/2024 8:08
TX000800,AC00166,182.79,10/25/2023 16:21,Credit,Louisville,35.73.67.98,14,1251.85,11/4/2024 8:06
TX000801,AC00279,628.36,1/20/2023 16:09,Debit,Austin,196.121.240.10,108,11869.71,11/4/2024 8:07
TX000802,AC00114,268.39,2/21/2023 18:13,Debit,San Antonio,81.102.230.41,177,9409.43,11/4/2024 8:11
TX000803,AC00411,362.27,5/11/2023 16:36,Debit,Jacksonville,69.160.14.157,47,6003.59,11/4/2024 8:07
TX000804,AC00380,560.15,8/14/2023 18:01,Credit,Memphis,93.169.212.219,92,817.83,11/4/2024 8:10
TX000805,AC00272,351.99,6/12/2023 16:58,Debit,Chicago,15.176.70.194,45,3663.64,11/4/2024 8:11
TX000806,AC00202,132.36,3/13/2023 17:01,Debit,Colorado Springs,41.0.10.107,160,319.65,11/4/2024 8:10
TX000807,AC00053,24.77,11/1/2023 16:55,Credit,Nashville,223.32.70.156,17,478.23,11/4/2024 8:07
TX000808,AC00316,668.67,11/7/2023 17:38,Debit,Detroit,184.59.28.72,143,13446.81,11/4/2024 8:06
TX000809,AC00422,80.24,5/19/2023 17:28,Credit,New York,190.92.63.219,58,8012.81,11/4/2024 8:12
TX000810,AC00083,8.65,11/20/2023 16:28,Debit,Mesa,217.233.219.196,198,4201.22,11/4/2024 8:11
TX000811,AC00125,178.91,3/15/2023 16:37,Debit,Omaha,35.67.21.23,19,8870.89,11/4/2024 8:07
TX000812,AC00227,115.22,12/8/2023 17:05,Debit,San Francisco,76.0.164.168,108,906.2,11/4/2024 8:09
TX000813,AC00292,161.63,12/25/2023 16:32,Debit,San Jose,34.86.220.205,276,9286.37,11/4/2024 8:08
TX000814,AC00319,542.75,12/7/2023 18:28,Credit,Nashville,82.115.199.37,63,2224.08,11/4/2024 8:08
TX000815,AC00431,317.47,5/1/2023 17:31,Credit,Sacramento,119.163.214.161,16,14639.28,11/4/2024 8:07
TX000816,AC00365,280.99,2/20/2023 18:03,Debit,Houston,11.167.243.171,29,9733.59,11/4/2024 8:07
TX000817,AC00050,24.19,2/8/2023 17:33,Debit,San Diego,186.135.2.148,28,2756.2,11/4/2024 8:07
TX000818,AC00129,586.85,8/15/2023 16:57,Debit,Mesa,187.199.178.27,86,6655.15,11/4/2024 8:12
TX000819,AC00366,372.41,6/19/2023 18:12,Debit,San Diego,214.125.131.88,143,3233.87,11/4/2024 8:06
TX000820,AC00452,63.17,7/25/2023 18:28,Debit,Fresno,113.137.153.101,148,1676.57,11/4/2024 8:07
TX000821,AC00339,383.69,10/31/2023 17:06,Debit,Colorado Springs,107.248.120.12,285,8371.11,11/4/2024 8:10
TX000822,AC00389,247.17,5/22/2023 17:58,Credit,Chicago,56.89.80.133,149,2611.64,11/4/2024 8:07
TX000823,AC00188,48.78,8/11/2023 16:43,Credit,Kansas City,112.222.0.29,136,552.06,11/4/2024 8:10
TX000824,AC00039,4.15,10/19/2023 16:34,Credit,Omaha,166.41.54.117,119,6017.36,11/4/2024 8:09
TX000825,AC00319,60.99,8/1/2023 17:14,Debit,Oklahoma City,5.50.152.168,58,7281.46,11/4/2024 8:07
TX000826,AC00077,408.19,12/15/2023 16:48,Debit,Mesa,19.20.13.234,241,6847.47,11/4/2024 8:08
TX000827,AC00131,524.6,4/7/2023 17:37,Debit,El Paso,44.73.3.217,76,13017.7,11/4/2024 8:09
TX000828,AC00180,108.96,10/10/2023 18:12,Debit,Milwaukee,49.31.186.82,247,7597.66,11/4/2024 8:06
TX000829,AC00249,70.03,12/18/2023 18:34,Debit,Nashville,193.221.15.59,49,7330.31,11/4/2024 8:07
TX000830,AC00454,124.84,9/22/2023 17:44,Debit,Louisville,18.72.115.111,79,6711.78,11/4/2024 8:11
TX000831,AC00076,324.04,7/5/2023 16:49,Debit,Virginia Beach,101.120.142.50,30,2248.06,11/4/2024 8:08
TX000832,AC00386,39.69,4/24/2023 17:16,Debit,Austin,219.98.242.240,163,3524.68,11/4/2024 8:07
TX000833,AC00444,157.7,12/1/2023 17:29,Credit,Omaha,21.190.11.223,46,8332.58,11/4/2024 8:11
TX000834,AC00307,81.27,11/7/2023 16:36,Credit,Seattle,201.95.180.152,68,1814.48,11/4/2024 8:10
TX000835,AC00397,193.82,4/20/2023 17:52,Debit,Kansas City,16.128.130.153,176,3886.77,11/4/2024 8:12
TX000836,AC00078,16.73,11/30/2023 17:48,Debit,Omaha,205.45.234.42,165,7591.13,11/4/2024 8:08
TX000837,AC00348,474.05,8/10/2023 18:30,Debit,San Jose,24.129.74.189,214,1484.31,11/4/2024 8:10
TX000838,AC00169,39.21,5/10/2023 16:15,Debit,Miami,105.87.212.115,245,9385.57,11/4/2024 8:11
TX000839,AC00007,637.75,7/24/2023 16:07,Debit,Dallas,184.57.159.204,152,4202.92,11/4/2024 8:08
TX000840,AC00009,153.59,5/4/2023 17:43,Credit,Portland,204.120.80.105,174,4813.12,11/4/2024 8:09
TX000841,AC00065,186.6,10/25/2023 16:03,Debit,Tucson,184.185.209.72,139,9716.68,11/4/2024 8:10
TX000842,AC00362,644.08,5/8/2023 17:29,Debit,Atlanta,57.232.212.116,55,1980.62,11/4/2024 8:07
TX000843,AC00444,226.66,12/27/2023 18:55,Debit,Austin,16.94.155.46,168,10216.25,11/4/2024 8:07
TX000844,AC00106,305,10/12/2023 17:20,Debit,Phoenix,199.103.32.145,222,944.83,11/4/2024 8:06
TX000845,AC00241,233.1,1/16/2023 17:28,Credit,Nashville,38.164.132.63,37,7469.2,11/4/2024 8:11
TX000846,AC00092,793.13,5/10/2023 16:38,Debit,Memphis,173.232.121.213,76,13389.16,11/4/2024 8:09
TX000847,AC00173,224.19,9/21/2023 16:42,Debit,Houston,46.150.175.171,93,8475.47,11/4/2024 8:07
TX000848,AC00363,214.83,3/20/2023 18:12,Credit,Tucson,205.45.234.42,63,991.69,11/4/2024 8:11
TX000849,AC00185,163.46,9/8/2023 17:09,Credit,Baltimore,39.129.125.110,111,6953.8,11/4/2024 8:11
TX000850,AC00370,194.99,12/1/2023 17:01,Debit,Jacksonville,173.232.121.213,91,1370.03,11/4/2024 8:07
TX000851,AC00124,23.4,2/8/2023 18:27,Debit,El Paso,74.58.165.67,175,14851.28,11/4/2024 8:07
TX000852,AC00412,227.5,3/13/2023 16:59,Debit,Sacramento,134.140.85.231,277,11505.35,11/4/2024 8:11
TX000853,AC00068,259.9,6/22/2023 16:08,Debit,Oklahoma City,14.200.197.126,100,914.28,11/4/2024 8:07
TX000854,AC00321,59.51,4/4/2023 16:12,Credit,Dallas,86.220.59.252,55,9955.88,11/4/2024 8:12
TX000855,AC00302,50.63,5/24/2023 16:21,Debit,Columbus,9.230.41.239,143,4732.81,11/4/2024 8:12
TX000856,AC00217,1074.95,6/2/2023 16:49,Debit,Jacksonville,167.95.191.52,91,530.86,11/4/2024 8:09
TX000857,AC00298,112.94,11/24/2023 17:35,Credit,San Antonio,142.160.124.244,31,3807.84,11/4/2024 8:07
TX000858,AC00327,11.81,2/27/2023 16:07,Debit,Phoenix,96.162.11.85,131,320.25,11/4/2024 8:07
TX000859,AC00054,329.14,11/14/2023 16:37,Debit,Sacramento,6.204.110.7,14,12033.92,11/4/2024 8:09
TX000860,AC00403,154.24,11/6/2023 16:19,Debit,Mesa,219.98.242.240,82,6109.55,11/4/2024 8:08
TX000861,AC00397,233.44,1/20/2023 16:23,Debit,Chicago,37.213.85.222,297,1691.88,11/4/2024 8:07
TX000862,AC00383,141.8,11/15/2023 18:56,Debit,Chicago,184.4.253.143,116,1697.67,11/4/2024 8:08
TX000863,AC00450,209.03,10/9/2023 18:20,Debit,Detroit,175.210.47.87,126,8359.5,11/4/2024 8:10
TX000864,AC00086,1137.63,2/14/2023 16:55,Debit,Baltimore,213.207.62.176,144,1629.12,11/4/2024 8:08
TX000865,AC00156,261.14,5/15/2023 18:44,Debit,San Antonio,186.135.2.148,162,6100.08,11/4/2024 8:08
TX000866,AC00418,101.81,6/29/2023 17:51,Debit,Fort Worth,160.212.125.105,105,13872.03,11/4/2024 8:11
TX000867,AC00263,98.71,9/18/2023 17:41,Debit,Fort Worth,79.227.202.117,117,10095.23,11/4/2024 8:07
TX000868,AC00009,87.38,3/3/2023 18:23,Debit,Atlanta,3.200.166.167,252,1504.99,11/4/2024 8:09
TX000869,AC00436,83.39,9/18/2023 16:00,Debit,Omaha,135.73.131.111,158,13182.11,11/4/2024 8:12
TX000870,AC00399,267.55,6/13/2023 16:06,Debit,Charlotte,170.99.15.217,40,4330.04,11/4/2024 8:12
TX000871,AC00182,870.05,8/31/2023 16:42,Debit,El Paso,80.90.35.146,39,905.25,11/4/2024 8:11
TX000872,AC00482,154.32,1/1/2024 16:53,Credit,Tucson,8.244.162.185,269,6972.5,11/4/2024 8:11
TX000873,AC00475,164.51,6/5/2023 18:09,Debit,Louisville,189.248.139.91,110,3553.69,11/4/2024 8:07
TX000874,AC00253,758.12,7/3/2023 18:46,Debit,San Francisco,179.132.235.182,90,6164.65,11/4/2024 8:11
TX000875,AC00376,103.76,3/29/2023 16:20,Debit,Kansas City,79.47.176.19,188,9626.14,11/4/2024 8:11
TX000876,AC00058,583.92,8/1/2023 16:11,Debit,Kansas City,32.169.88.41,139,6364.14,11/4/2024 8:06
TX000877,AC00304,204.06,1/2/2023 16:07,Debit,Washington,150.231.20.169,159,4351.83,11/4/2024 8:07
TX000878,AC00035,53.51,10/26/2023 16:54,Debit,New York,136.172.149.77,165,5773.5,11/4/2024 8:11
TX000879,AC00366,1108.46,8/31/2023 16:16,Debit,Los Angeles,48.89.167.189,262,9257.04,11/4/2024 8:06
TX000880,AC00362,52.95,8/7/2023 18:02,Credit,Charlotte,148.234.210.167,14,6335.58,11/4/2024 8:07
TX000881,AC00094,120.17,8/8/2023 17:07,Debit,Portland,47.167.178.158,105,5403.79,11/4/2024 8:11
TX000882,AC00225,220.8,9/6/2023 18:43,Debit,Indianapolis,10.223.224.50,28,8135.31,11/4/2024 8:10
TX000883,AC00474,119.01,3/13/2023 17:26,Debit,Philadelphia,14.200.197.126,87,9798.26,11/4/2024 8:09
TX000884,AC00448,183.32,5/10/2023 16:27,Debit,Raleigh,162.207.77.170,74,137.42,11/4/2024 8:09
TX000885,AC00439,858.88,8/22/2023 16:31,Debit,Jacksonville,146.53.16.47,227,7015.46,11/4/2024 8:12
TX000886,AC00133,11.46,2/13/2023 16:53,Credit,San Francisco,13.188.62.74,128,2356.71,11/4/2024 8:09
TX000887,AC00480,61.37,2/6/2023 16:54,Debit,Columbus,57.141.198.111,164,4294.44,11/4/2024 8:10
TX000888,AC00265,103.08,2/27/2023 16:48,Credit,Milwaukee,66.255.7.16,150,9251.38,11/4/2024 8:06
TX000889,AC00176,1.21,8/21/2023 17:19,Debit,Atlanta,96.115.67.230,196,7542.74,11/4/2024 8:11
TX000890,AC00278,425.18,10/4/2023 16:00,Credit,Colorado Springs,77.92.193.22,172,9880.71,11/4/2024 8:08
TX000891,AC00216,60.96,10/23/2023 16:35,Debit,Colorado Springs,184.185.209.72,238,6189.24,11/4/2024 8:09
TX000892,AC00431,64.21,1/9/2023 16:36,Debit,Omaha,134.222.122.238,37,12540.18,11/4/2024 8:09
TX000893,AC00063,523.02,5/19/2023 18:32,Debit,Jacksonville,124.180.225.109,83,4586.11,11/4/2024 8:06
TX000894,AC00090,50.26,11/9/2023 17:51,Debit,Las Vegas,52.1.78.30,164,1519.38,11/4/2024 8:10
TX000895,AC00133,110.08,11/20/2023 17:15,Debit,Detroit,207.157.126.125,95,1447.26,11/4/2024 8:08
TX000896,AC00357,54.47,11/13/2023 17:47,Credit,Philadelphia,190.92.63.219,34,1131.42,11/4/2024 8:11
TX000897,AC00404,79.76,4/3/2023 16:25,Debit,Kansas City,221.169.49.152,115,10278.75,11/4/2024 8:08
TX000898,AC00390,16.79,11/6/2023 16:42,Credit,Detroit,204.120.80.105,146,535.15,11/4/2024 8:11
TX000899,AC00083,1531.31,10/23/2023 18:00,Debit,San Diego,91.204.200.167,62,859.86,11/4/2024 8:06
TX000900,AC00161,68.62,6/29/2023 16:57,Debit,Omaha,167.67.137.223,157,13891.47,11/4/2024 8:10
TX000901,AC00425,157.16,3/13/2023 17:34,Debit,New York,133.223.159.151,280,1545.77,11/4/2024 8:07
TX000902,AC00363,643.38,11/6/2023 17:19,Credit,Detroit,107.247.202.71,105,1046.74,11/4/2024 8:12
TX000903,AC00385,328.34,10/12/2023 16:17,Credit,San Diego,106.244.1.47,31,2840.45,11/4/2024 8:09
TX000904,AC00045,72.68,7/21/2023 17:56,Debit,Seattle,87.234.36.48,44,6216.77,11/4/2024 8:10
TX000905,AC00480,354.76,5/17/2023 16:30,Debit,Detroit,54.252.249.33,279,10141.92,11/4/2024 8:07
TX000906,AC00369,793.88,2/22/2023 16:17,Credit,Los Angeles,89.237.88.251,252,1404.06,11/4/2024 8:07
TX000907,AC00109,29.22,2/27/2023 18:33,Debit,Detroit,218.83.2.94,69,7795.79,11/4/2024 8:10
TX000908,AC00264,653.97,10/4/2023 17:41,Debit,Miami,141.241.241.128,100,3886.65,11/4/2024 8:11
TX000909,AC00076,366.43,1/30/2023 16:38,Credit,Portland,40.244.94.218,92,1560.45,11/4/2024 8:09
TX000910,AC00438,120.86,11/16/2023 17:57,Debit,Colorado Springs,184.146.10.88,162,13566.58,11/4/2024 8:11
TX000911,AC00453,233.74,2/13/2023 16:43,Debit,Boston,6.44.165.160,142,4749.54,11/4/2024 8:06
TX000912,AC00222,471.84,9/29/2023 17:31,Debit,Raleigh,137.33.78.168,138,1044.33,11/4/2024 8:08
TX000913,AC00179,213.4,8/14/2023 16:40,Credit,Fort Worth,198.73.211.114,100,2012.24,11/4/2024 8:09
TX000914,AC00386,254.21,5/22/2023 16:48,Debit,Phoenix,137.33.78.168,46,2487.2,11/4/2024 8:10
TX000915,AC00171,577.73,11/10/2023 16:26,Debit,San Jose,93.146.251.20,63,14977.99,11/4/2024 8:06
TX000916,AC00336,170.26,9/25/2023 16:58,Debit,Chicago,6.44.165.160,265,1969.48,11/4/2024 8:07
TX000917,AC00272,337.73,5/23/2023 17:12,Debit,San Antonio,219.193.239.152,107,7001.2,11/4/2024 8:07
TX000918,AC00402,330.61,7/6/2023 16:04,Credit,Nashville,186.54.68.246,113,2525.25,11/4/2024 8:10
TX000919,AC00136,132.33,11/10/2023 16:32,Credit,Phoenix,88.55.149.101,47,7457.94,11/4/2024 8:08
TX000920,AC00280,672.74,8/10/2023 16:39,Credit,Colorado Springs,169.67.220.37,118,5386.52,11/4/2024 8:11
TX000921,AC00352,74.04,2/23/2023 18:23,Debit,Memphis,188.124.181.12,66,1690.23,11/4/2024 8:11
TX000922,AC00495,197.18,5/9/2023 16:47,Debit,Tucson,189.20.224.220,135,3114.92,11/4/2024 8:10
TX000923,AC00061,21.15,11/20/2023 16:06,Debit,Columbus,159.37.30.154,180,3466.74,11/4/2024 8:09
TX000924,AC00129,218.37,6/5/2023 16:27,Debit,Houston,147.119.62.178,105,9942.24,11/4/2024 8:10
TX000925,AC00237,590.01,2/6/2023 16:42,Debit,San Jose,197.162.55.147,140,9791.74,11/4/2024 8:07
TX000926,AC00230,697.82,11/27/2023 16:10,Debit,New York,161.25.82.11,153,6824,11/4/2024 8:07
TX000927,AC00224,302.76,11/16/2023 17:14,Debit,Sacramento,221.23.158.87,88,8583.39,11/4/2024 8:11
TX000928,AC00354,148,1/23/2023 16:48,Debit,Tucson,38.164.132.63,35,1488.65,11/4/2024 8:06
TX000929,AC00479,22.26,1/30/2023 18:50,Debit,San Antonio,211.45.75.44,56,5583.88,11/4/2024 8:08
TX000930,AC00329,0.86,2/13/2023 17:49,Debit,Colorado Springs,120.16.186.17,139,1357.22,11/4/2024 8:12
TX000931,AC00160,757.1,1/23/2023 17:22,Debit,Atlanta,14.200.197.126,203,10553.23,11/4/2024 8:11
TX000932,AC00050,38.81,4/28/2023 18:52,Credit,Virginia Beach,120.32.147.210,145,1619.6,11/4/2024 8:12
TX000933,AC00200,76.51,4/3/2023 16:01,Credit,Mesa,200.22.195.243,120,9475.4,11/4/2024 8:07
TX000934,AC00254,32.46,3/10/2023 18:59,Debit,Charlotte,156.187.182.236,10,8656.18,11/4/2024 8:09
TX000935,AC00456,1022.75,1/19/2023 16:45,Credit,San Jose,190.164.160.79,158,207.74,11/4/2024 8:10
TX000936,AC00320,20.64,4/20/2023 16:01,Debit,Charlotte,197.23.128.119,59,949.38,11/4/2024 8:09
TX000937,AC00446,662.11,2/2/2023 16:52,Debit,Atlanta,145.246.171.225,219,1996.38,11/4/2024 8:07
TX000938,AC00292,288.77,11/13/2023 16:42,Debit,Los Angeles,94.37.250.128,110,8836.51,11/4/2024 8:09
TX000939,AC00111,35.05,9/27/2023 18:52,Debit,Boston,115.241.186.164,105,14330.47,11/4/2024 8:07
TX000940,AC00157,214.73,11/10/2023 18:28,Credit,Los Angeles,57.166.147.242,26,5368.42,11/4/2024 8:07
TX000941,AC00429,25.38,10/23/2023 16:03,Debit,Louisville,201.114.165.141,66,8616.05,11/4/2024 8:11
TX000942,AC00182,617.66,1/30/2023 16:34,Debit,Memphis,100.4.40.132,40,5906.58,11/4/2024 8:10
TX000943,AC00166,446.39,12/12/2023 17:41,Debit,Houston,155.37.19.43,77,7863.6,11/4/2024 8:07
TX000944,AC00005,377.92,2/22/2023 17:29,Debit,Raleigh,179.43.245.131,204,2254.71,11/4/2024 8:06
TX000945,AC00459,11.04,2/13/2023 18:17,Debit,Phoenix,168.36.49.167,43,6983.04,11/4/2024 8:10
TX000946,AC00432,275.46,7/24/2023 17:09,Debit,Fort Worth,31.75.105.19,67,9697.75,11/4/2024 8:12
